"","trip_distance","type","month","velocity","date","awnd","prcp","snwd","tmax","tmin","tsun"
"1458",4119.92064,"taxi","05",7.46362434782609,2021-05-28,43,310,0,206,94,NA
"1459",2156.52096,"taxi","04",6.14393435897436,2021-04-21,33,28,0,200,39,NA
"1460",4791.31313784397,"bike","05",3.1254488831337,2021-05-15,14,0,0,261,128,NA
"1461",1689.49465514672,"bike","04",2.24965999353758,2021-04-29,11,5,0,239,150,NA
"1462",2204.80128,"taxi","10",4.50879607361963,2020-10-29,40,389,0,133,78,NA
"1463",6356.9088,"taxi","11",5.06526597609562,2020-11-18,41,0,0,22,-10,NA
"1464",1900.31803778106,"bike","08",1.59022429939838,2020-08-07,18,117,0,272,189,NA
"1465",643.7376,"taxi","01",3.83177142857143,2021-01-18,34,0,0,72,28,NA
"1466",3781.9584,"taxi","03",4.04487529411765,2021-03-24,18,323,0,133,83,NA
"1467",1761.77780199387,"bike","05",3.29304262054929,2021-05-25,20,0,0,228,144,NA
"1468",2735.8848,"taxi","05",4.9384202166065,2021-05-02,32,0,0,278,133,NA
"1469",5149.9008,"taxi","03",5.13449730807577,2021-03-10,27,0,0,122,50,NA
"1470",3685.39776,"taxi","01",4.39784935560859,2021-01-27,26,0,0,28,-5,NA
"1471",3572.74368,"taxi","05",7.56937220338983,2021-05-11,30,0,0,194,94,NA
"1472",2414.016,"taxi","09",6.17395396419437,2020-09-02,13,36,0,261,206,NA
"1473",1738.09152,"taxi","12",4.33439281795511,2020-12-04,22,28,0,111,67,NA
"1474",1899.02592,"taxi","10",3.62409526717557,2020-10-07,37,5,0,233,156,NA
"1475",2392.22737493542,"bike","02",2.96067744422701,2021-02-25,39,0,0,100,44,NA
"1476",2069.91884265736,"bike","01",5.04858254306673,2021-01-27,26,0,0,28,-5,NA
"1477",2414.016,"taxi","05",5.34074336283186,2021-05-08,16,13,0,128,89,NA
"1478",7353.40234413341,"bike","01",5.07831653600374,2021-01-05,22,0,0,56,22,NA
"1479",2984.54071893009,"bike","04",3.70290411777927,2021-04-16,30,10,0,117,50,NA
"1480",3025.56672,"taxi","08",4.26136157746479,2020-08-05,19,0,0,300,228,NA
"1481",4683.19104,"taxi","04",4.21909102702703,2021-04-17,23,0,0,133,61,NA
"1482",2511.92041552029,"bike","03",1.56019901585111,2021-03-14,49,0,0,122,-5,NA
"1483",1106.89045588125,"bike","01",2.91286962074014,2021-01-27,26,0,0,28,-5,NA
"1484",2076.05376,"taxi","08",3.08019845697329,2020-08-12,11,447,0,322,222,NA
"1485",1733.22430118974,"bike","03",1.53790976148158,2021-03-25,16,3,0,200,94,NA
"1486",965.6064,"taxi","11",3.89357419354839,2020-11-01,26,102,0,128,61,NA
"1487",2551.04895101753,"bike","12",3.2169595851419,2020-12-10,28,0,0,94,22,NA
"1488",1701.79354554622,"bike","09",3.79018607025884,2020-09-15,17,0,0,189,122,NA
"1489",4045.41102202885,"bike","09",4.33127518418506,2020-09-25,9,0,0,250,167,NA
"1490",740.29824,"taxi","11",6.38188137931035,2020-11-11,13,198,0,222,178,NA
"1491",5359.11552,"taxi","03",5.48527688843398,2021-03-07,32,0,0,50,-16,NA
"1492",1448.4096,"taxi","06",4.68740970873787,2020-06-18,NA,0,0,250,183,NA
"1493",1537.95686111519,"bike","05",3.81627012683669,2021-05-31,17,5,0,211,94,NA
"1494",2365.73568,"taxi","10",5.41358279176201,2020-10-14,19,0,0,194,100,NA
"1495",2040.91203752055,"bike","03",3.39586029537529,2021-03-16,21,0,0,28,-16,NA
"1496",4409.60256,"taxi","04",5.22464758293839,2021-04-17,23,0,0,133,61,NA
"1497",4040.27751786618,"bike","01",3.70327911811749,2021-01-23,51,0,0,22,-43,NA
"1498",804.672,"taxi","09",3.23161445783133,2020-09-16,12,0,0,217,133,NA
"1499",3238.53314124441,"bike","05",3.38404716953439,2021-05-24,26,0,0,200,150,NA
"1500",2127.73794547306,"bike","08",3.166276704573,2020-08-27,16,107,0,322,189,NA
"1501",1428.97399002884,"bike","10",4.05958519894558,2020-10-24,20,0,0,206,89,NA
"1502",3572.81071263324,"bike","09",2.51429325308462,2020-09-26,13,0,0,233,183,NA
"1503",1480.59648,"taxi","08",3.45127384615385,2020-08-23,11,0,0,300,233,NA
"1504",579.36384,"taxi","05",4.05149538461538,2021-05-21,7,0,0,261,144,NA
"1505",2961.19296,"taxi","08",4.86238581280788,2020-08-13,9,61,0,261,222,NA
"1506",740.29824,"taxi","10",5.36448,2020-10-13,28,86,0,144,117,NA
"1507",482.8032,"taxi","04",4.19828869565217,2021-04-25,24,150,0,172,94,NA
"1508",2204.80128,"taxi","04",5.28729323741007,2021-04-15,22,211,0,144,72,NA
"1509",1158.72768,"taxi","09",3.02539864229765,2020-09-03,13,180,0,294,211,NA
"1510",3082.03066136995,"bike","03",5.65510213095404,2021-03-18,27,152,0,83,50,NA
"1511",2567.29718989794,"bike","07",3.41850491331283,2020-07-30,13,20,0,333,233,NA
"1512",1510.26720695668,"bike","07",1.11130773138828,2020-07-31,7,198,0,278,211,NA
"1513",1448.4096,"taxi","10",3.17633684210526,2020-10-01,17,0,0,222,156,NA
"1514",2929.00608,"taxi","01",7.26800516129032,2021-01-16,38,198,0,83,28,NA
"1515",2452.06911597549,"bike","02",4.97377102631945,2021-02-17,32,0,80,11,-55,NA
"1516",1251.24795894193,"bike","10",2.94411284456925,2020-10-27,13,0,0,150,111,NA
"1517",4522.25664,"taxi","12",4.46863304347826,2020-12-09,29,13,0,33,-5,NA
"1518",1174.97304427782,"bike","08",3.0920343270469,2020-08-30,34,0,0,261,194,NA
"1519",4784.24565220533,"bike","05",4.47544027334455,2021-05-04,22,58,0,228,111,NA
"1520",2076.05376,"taxi","04",5.73495513812155,2021-04-05,39,0,0,200,89,NA
"1521",3028.0812732594,"bike","05",4.1824326978721,2021-05-01,38,0,0,183,56,NA
"1522",944.937148259459,"bike","07",2.93458741695484,2020-07-30,13,20,0,333,233,NA
"1523",5520.04992,"taxi","09",3.21306747380675,2020-09-30,28,290,0,217,156,NA
"1524",2896.8192,"taxi","03",5.51775085714286,2021-03-27,25,0,0,206,100,NA
"1525",2849.57518966608,"bike","05",1.90479624977679,2021-05-14,20,0,0,244,111,NA
"1526",1355.62225855541,"bike","10",2.72213304930806,2020-10-05,12,0,0,211,117,NA
"1527",2880.99263168373,"bike","07",2.30663941688049,2020-07-18,6,0,0,328,222,NA
"1528",2108.24064,"taxi","02",6.0408041260745,2021-02-14,19,0,200,33,-27,NA
"1529",2253.0816,"taxi","04",6.80689305135952,2021-04-05,39,0,0,200,89,NA
"1530",2478.38976,"taxi","12",4.39430808510638,2020-12-29,40,0,0,61,-10,NA
"1531",1931.2128,"taxi","04",3.33542797927461,2021-04-12,34,124,0,106,72,NA
"1532",4184.2944,"taxi","11",7.73437042513863,2020-11-22,34,0,0,150,67,NA
"1533",1577.15712,"taxi","05",4.94406620689655,2021-05-20,11,0,0,244,150,NA
"1534",4686.21904719365,"bike","11",3.73701678404597,2020-11-08,8,0,0,239,133,NA
"1535",2882.37053815023,"bike","07",3.305470800631,2020-07-23,20,0,0,300,228,NA
"1536",1437.48074941446,"bike","07",0.497226132623474,2020-07-05,11,0,0,333,222,NA
"1537",1507.62381688428,"bike","11",0.326749851947178,2020-11-07,16,0,0,233,133,NA
"1538",643.7376,"taxi","09",2.62750040816327,2020-09-09,11,0,0,272,206,NA
"1539",7274.23488,"taxi","03",8.51783943793911,2021-03-20,12,0,0,150,6,NA
"1540",2360.61646057697,"bike","11",3.59850070209905,2020-11-18,41,0,0,22,-10,NA
"1541",2079.3692447623,"bike","10",3.78067135411327,2020-10-10,27,0,0,217,144,NA
"1542",1158.72768,"taxi","08",3.15729613079019,2020-08-27,16,107,0,322,189,NA
"1543",6075.58100448662,"bike","10",3.77834639582501,2020-10-23,5,0,0,206,172,NA
"1544",1737.70983223847,"bike","05",2.50751779543791,2021-05-28,43,310,0,206,94,NA
"1545",1163.90467717955,"bike","03",3.35419215325519,2021-03-23,21,0,0,189,61,NA
"1546",836.85888,"taxi","04",4.12245753694581,2021-04-13,23,15,0,183,67,NA
"1547",2032.51992788628,"bike","05",2.90359989698041,2021-05-20,11,0,0,244,150,NA
"1548",2446.20288,"taxi","08",7.71672832807571,2020-08-18,13,51,0,278,172,NA
"1549",1207.008,"taxi","10",5.61399069767442,2020-10-01,17,0,0,222,156,NA
"1550",2639.32416,"taxi","03",2.48992845283019,2021-03-27,25,0,0,206,100,NA
"1551",7161.5808,"taxi","08",15.2698950959488,2020-08-22,18,0,0,311,228,NA
"1552",4908.4992,"taxi","02",5.1996813559322,2021-02-13,31,0,200,-10,-38,NA
"1553",1553.99801219759,"bike","04",3.03515236757342,2021-04-04,18,0,0,183,72,NA
"1554",1931.2128,"taxi","04",3.36448222996516,2021-04-13,23,15,0,183,67,NA
"1555",3122.12736,"taxi","10",5.49670309859155,2020-10-07,37,5,0,233,156,NA
"1556",2789.1371505729,"bike","10",3.57581685970885,2020-10-07,37,5,0,233,156,NA
"1557",1126.5408,"taxi","12",3.10341818181818,2020-12-01,26,0,0,167,28,NA
"1558",2967.99477050209,"bike","06",2.9620706292436,2020-06-25,13,0,0,306,222,NA
"1559",3653.21088,"taxi","04",4.4497087454324,2021-04-13,23,15,0,183,67,NA
"1560",3138.2208,"taxi","02",5.21299136212625,2021-02-27,21,99,0,100,33,NA
"1561",6165.61326751134,"bike","06",3.76411066392634,2020-06-15,NA,0,0,239,150,NA
"1562",1351.84896,"taxi","01",4.89800347826087,2021-01-12,20,0,0,67,6,NA
"1563",1319.66208,"taxi","06",3.25842488888889,2020-06-23,11,0,0,306,233,NA
"1564",896.560699964797,"bike","12",2.01928085577657,2020-12-30,23,0,0,61,-21,NA
"1565",965.6064,"taxi","02",4.27259469026549,2021-02-13,31,0,200,-10,-38,NA
"1566",160.9344,"taxi","03",0.770021052631579,2021-03-05,52,0,0,28,-49,NA
"1567",1013.88672,"taxi","10",5.19941907692308,2020-10-26,18,5,0,150,106,NA
"1568",1496.68992,"taxi","12",5.03936,2020-12-21,16,0,130,78,28,NA
"1569",1770.2784,"taxi","10",5.34827311178248,2020-10-18,17,0,0,167,78,NA
"1570",1338.54217121492,"bike","07",3.48578690420553,2020-07-03,16,33,0,322,217,NA
"1571",3824.60254297961,"bike","06",4.45757872142146,2020-06-30,14,0,0,267,194,NA
"1572",3701.4912,"taxi","06",4.9287499334221,2020-06-10,NA,0,0,294,211,NA
"1573",1697.03386407857,"bike","05",3.48466912541802,2021-05-15,14,0,0,261,128,NA
"1574",965.6064,"taxi","03",6.15035923566879,2021-03-17,13,0,0,83,11,NA
"1575",4345.2288,"taxi","03",4.43390693877551,2021-03-07,32,0,0,50,-16,NA
"1576",4377.41568,"taxi","05",3.74458142001711,2021-05-18,22,0,0,278,156,NA
"1577",1142.63424,"taxi","02",3.94011806896552,2021-02-09,22,0,230,6,-27,NA
"1578",1186.40597030967,"bike","12",2.92939745755473,2020-12-10,28,0,0,94,22,NA
"1579",672.230648005941,"bike","09",3.26325557284437,2020-09-24,12,0,0,239,167,NA
"1580",2510.57664,"taxi","11",4.88439035019455,2020-11-30,28,249,0,172,100,NA
"1581",1673.71776,"taxi","02",4.40452042105263,2021-02-09,22,0,230,6,-27,NA
"1582",1452.2245908558,"bike","12",3.78183487202031,2020-12-28,24,0,0,100,17,NA
"1583",1770.2784,"taxi","04",5.04352820512821,2021-04-11,32,107,0,139,83,NA
"1584",2095.50287904428,"bike","07",1.99571702766122,2020-07-20,17,0,0,339,272,NA
"1585",1319.03775159782,"bike","11",0.907802994905591,2020-11-20,27,0,0,172,72,NA
"1586",1480.59648,"taxi","09",4.20624,2020-09-17,9,0,0,239,178,NA
"1587",765.386399580706,"bike","10",3.49491506657857,2020-10-14,19,0,0,194,100,NA
"1588",557.378460778317,"bike","03",4.0684559180899,2021-03-25,16,3,0,200,94,NA
"1589",3218.688,"taxi","10",8.7464347826087,2020-10-03,20,0,0,189,111,NA
"1590",4205.77241683923,"bike","04",4.11523719847283,2021-04-30,55,8,0,217,78,NA
"1591",2253.0816,"taxi","03",5.36448,2021-03-06,39,0,0,11,-16,NA
"1592",2076.05376,"taxi","07",3.88047431775701,2020-07-29,7,0,0,322,250,NA
"1593",2209.71692258183,"bike","08",2.22529398044495,2020-08-19,14,36,0,239,189,NA
"1594",3189.00000132094,"bike","06",3.5512249457917,2020-06-04,NA,41,0,289,189,NA
"1595",1805.0053215801,"bike","01",3.41857068481079,2021-01-13,14,0,0,61,17,NA
"1596",6163.78752,"taxi","11",9.73742104265403,2020-11-19,23,0,0,89,-10,NA
"1597",1717.82160547903,"bike","05",3.32911163852525,2021-05-21,7,0,0,261,144,NA
"1598",901.23264,"taxi","12",4.81942588235294,2020-12-25,47,234,0,161,-16,NA
"1599",1271.38176,"taxi","03",5.08552704,2021-03-16,21,0,0,28,-16,NA
"1600",8631.57522552557,"bike","05",4.09273362993152,2021-05-16,9,3,0,239,150,NA
"1601",1561.06368,"taxi","12",1.78000419612315,2020-12-02,47,0,0,61,22,NA
"1602",3222.12279676669,"bike","05",3.96325067252975,2021-05-11,30,0,0,194,94,NA
"1603",2977.2864,"taxi","11",5.02071905564924,2020-11-10,23,0,0,233,156,NA
"1604",1480.59648,"taxi","03",5.65113160305344,2021-03-30,27,0,0,161,56,NA
"1605",591.264395695578,"bike","02",3.178840837073,2021-02-06,31,0,180,67,11,NA
"1606",11426.3424,"taxi","03",4.92090542635659,2021-03-08,22,0,0,61,-32,NA
"1607",3057.7536,"taxi","09",4.14891940298508,2020-09-02,13,36,0,261,206,NA
"1608",5568.33024,"taxi","04",5.41666365758755,2021-04-24,18,0,0,222,111,NA
"1609",4506.1632,"taxi","09",6.25856,2020-09-19,31,0,0,172,100,NA
"1610",3535.75274787646,"bike","12",2.31700704316937,2020-12-02,47,0,0,61,22,NA
"1611",4908.4992,"taxi","11",6.1976,2020-11-02,47,0,0,67,33,NA
"1612",2898.76795139463,"bike","01",5.13965948828835,2021-01-20,34,5,0,44,-27,NA
"1613",4667.0976,"taxi","05",2.95947850348764,2021-05-07,21,0,0,189,94,NA
"1614",326.787811815935,"bike","03",2.23827268367079,2021-03-21,14,0,0,172,56,NA
"1615",902.230452326217,"bike","06",0.891532067516024,2020-06-15,NA,0,0,239,150,NA
"1616",3548.35341149269,"bike","04",2.98431741925374,2021-04-06,24,0,0,211,83,NA
"1617",2902.03334172181,"bike","03",3.17509118350308,2021-03-22,17,0,0,167,56,NA
"1618",1931.2128,"taxi","08",4.04019414225941,2020-08-21,27,0,0,283,200,NA
"1619",2807.92091622249,"bike","09",3.53642432773614,2020-09-11,25,0,0,244,178,NA
"1620",643.7376,"taxi","03",4.34957837837838,2021-03-12,33,0,0,200,111,NA
"1621",1126.5408,"taxi","01",3.61070769230769,2021-01-07,31,0,0,50,-10,NA
"1622",1473.48327771136,"bike","08",0.564120703564838,2020-08-24,14,0,0,322,239,NA
"1623",14323.1616,"taxi","05",13.6151726235741,2021-05-02,32,0,0,278,133,NA
"1624",2615.56623697719,"bike","09",5.24161570536511,2020-09-14,22,0,0,239,150,NA
"1625",1770.2784,"taxi","12",5.44701046153846,2020-12-26,42,0,0,0,-43,NA
"1626",2092.1472,"taxi","05",3.19900183486239,2021-05-13,17,0,0,222,100,NA
"1627",2735.8848,"taxi","08",4.91182190305206,2020-08-13,9,61,0,261,222,NA
"1628",3733.67808,"taxi","02",5.40329678726483,2021-02-03,34,3,330,28,-16,NA
"1629",5954.5728,"taxi","09",7.11418494623656,2020-09-30,28,290,0,217,156,NA
"1630",7576.777882112,"bike","10",2.42767634800128,2020-10-27,13,0,0,150,111,NA
"1631",6453.46944,"taxi","01",6.53185165991903,2021-01-26,32,25,0,11,-5,NA
"1632",1448.4096,"taxi","01",5.34468487084871,2021-01-18,34,0,0,72,28,NA
"1633",3796.67930581905,"bike","05",4.31931661640393,2021-05-13,17,0,0,222,100,NA
"1634",6782.98675582691,"bike","04",3.4501458574908,2021-04-18,16,0,0,178,94,NA
"1635",1287.06121714597,"bike","03",3.35172191965096,2021-03-15,38,0,0,39,-43,NA
"1636",2596.69057456495,"bike","08",5.74489065169237,2020-08-29,19,3,0,272,222,NA
"1637",1384.03584,"taxi","01",5.8645586440678,2021-01-13,14,0,0,61,17,NA
"1638",4473.1335992504,"bike","05",2.82751807790796,2021-05-01,38,0,0,183,56,NA
"1639",1791.92531058697,"bike","04",3.24624150468654,2021-04-27,9,0,0,178,78,NA
"1640",5206.40857988868,"bike","07",4.00801276357866,2020-07-18,6,0,0,328,222,NA
"1641",1416.22272,"taxi","01",4.21494857142857,2021-01-19,26,0,0,61,17,NA
"1642",1931.2128,"taxi","05",6.0729962264151,2021-05-12,28,0,0,200,78,NA
"1643",1350.57693671164,"bike","07",3.69010091997715,2020-07-27,23,0,0,339,244,NA
"1644",2092.1472,"taxi","10",2.98026666666667,2020-10-24,20,0,0,206,89,NA
"1645",1896.95153118601,"bike","10",3.13545707634052,2020-10-15,21,0,0,217,139,NA
"1646",6727.05792,"taxi","10",3.96175378091873,2020-10-02,17,10,0,183,117,NA
"1647",1432.31616,"taxi","10",4.08067282051282,2020-10-13,28,86,0,144,117,NA
"1648",2444.84492773555,"bike","01",3.17512328277344,2021-01-22,34,0,0,72,22,NA
"1649",1060.24663475749,"bike","01",3.66867347666951,2021-01-19,26,0,0,61,17,NA
"1650",6233.1194639944,"bike","03",4.64464937704501,2021-03-25,16,3,0,200,94,NA
"1651",4152.10752,"taxi","12",2.703195,2020-12-12,17,0,0,144,78,NA
"1652",2291.45616608519,"bike","12",3.60291850013395,2020-12-30,23,0,0,61,-21,NA
"1653",2177.57990112136,"bike","10",2.52034710777935,2020-10-23,5,0,0,206,172,NA
"1654",7177.67424,"taxi","01",9.59582117647059,2021-01-13,14,0,0,61,17,NA
"1655",847.091105330928,"bike","09",4.78582545384705,2020-09-16,12,0,0,217,133,NA
"1656",3379.6224,"taxi","04",6.57514085603113,2021-04-26,39,0,0,156,50,NA
"1657",4232.57472,"taxi","10",4.38154732919255,2020-10-23,5,0,0,206,172,NA
"1658",3492.18703830889,"bike","10",4.13766236766456,2020-10-15,21,0,0,217,139,NA
"1659",5317.9884596293,"bike","08",4.01054936623627,2020-08-14,26,0,0,300,228,NA
"1660",1046.0736,"taxi","06",10.6742204081633,2020-06-21,11,0,0,311,211,NA
"1661",643.7376,"taxi","09",4.20743529411765,2020-09-17,9,0,0,239,178,NA
"1662",6453.46944,"taxi","05",4.33700903225807,2021-05-10,21,8,0,156,83,NA
"1663",947.684738064466,"bike","10",1.28412566133396,2020-10-02,17,10,0,183,117,NA
"1664",2768.07168,"taxi","05",4.85626610526316,2021-05-30,34,226,0,106,83,NA
"1665",379.523126345479,"bike","04",2.58178997513931,2021-04-14,13,0,0,222,89,NA
"1666",358.911973551674,"bike","06",3.62537347021893,2020-06-13,NA,0,0,239,150,NA
"1667",4308.6344565666,"bike","07",4.58365367719851,2020-07-03,16,33,0,322,217,NA
"1668",1911.77453193291,"bike","12",3.00121590570316,2020-12-23,22,0,50,72,22,NA
"1669",482.8032,"taxi","07",2.94392195121951,2020-07-03,16,33,0,322,217,NA
"1670",1953.46049538623,"bike","07",3.76389305469408,2020-07-15,26,0,0,278,211,NA
"1671",5412.10685500253,"bike","05",2.60322600048222,2021-05-04,22,58,0,228,111,NA
"1672",1412.05919687886,"bike","06",0.352926567577821,2020-06-27,12,23,0,267,222,NA
"1673",1721.99808,"taxi","09",2.35890147945206,2020-09-18,37,0,0,211,128,NA
"1674",933.41952,"taxi","03",4.99154823529412,2021-03-04,47,0,0,72,-27,NA
"1675",1691.82009155018,"bike","04",2.85780420869962,2021-04-22,53,0,0,89,22,NA
"1676",1533.43685760186,"bike","07",3.30482081379711,2020-07-16,17,0,0,256,206,NA
"1677",3236.12006867116,"bike","07",3.68578595520633,2020-07-07,19,0,0,278,222,NA
"1678",1287.4752,"taxi","09",3.86629189189189,2020-09-29,17,119,0,233,194,NA
"1679",3299.1552,"taxi","01",5.29559422150883,2021-01-05,22,0,0,56,22,NA
"1680",3653.21088,"taxi","10",4.62431756962025,2020-10-07,37,5,0,233,156,NA
"1681",5611.17496238173,"bike","03",4.43922069808681,2021-03-14,49,0,0,122,-5,NA
"1682",2542.76352,"taxi","05",5.08552704,2021-05-16,9,3,0,239,150,NA
"1683",3775.79382262283,"bike","08",3.0109998585509,2020-08-14,26,0,0,300,228,NA
"1684",2285.26848,"taxi","07",5.8001738071066,2020-07-12,22,10,0,306,217,NA
"1685",5618.59313400215,"bike","06",1.98817874522369,2020-06-04,NA,41,0,289,189,NA
"1686",1150.10875803595,"bike","05",3.25809846469106,2021-05-24,26,0,0,200,150,NA
"1687",2607.13728,"taxi","07",4.89143954971858,2020-07-16,17,0,0,256,206,NA
"1688",6598.3104,"taxi","11",11.4953142857143,2020-11-10,23,0,0,233,156,NA
"1689",2183.14312702681,"bike","10",3.31784669760913,2020-10-08,35,0,0,178,117,NA
"1690",4184.2944,"taxi","04",4.93430943396227,2021-04-15,22,211,0,144,72,NA
"1691",2833.18437277696,"bike","10",2.65279435653274,2020-10-01,17,0,0,222,156,NA
"1692",1448.4096,"taxi","05",4.73336470588235,2021-05-09,20,119,0,183,78,NA
"1693",2458.14892390113,"bike","09",3.17590300245624,2020-09-10,12,305,0,278,228,NA
"1694",1214.72586265968,"bike","10",2.2411916285234,2020-10-05,12,0,0,211,117,NA
"1695",3249.22157130409,"bike","11",2.87796419070336,2020-11-15,33,18,0,178,50,NA
"1696",1985.36287941673,"bike","09",1.76007347466023,2020-09-17,9,0,0,239,178,NA
"1697",1827.94589998069,"bike","06",3.09821338979778,2020-06-16,NA,0,0,256,156,NA
"1698",6335.42387304803,"bike","04",3.88438005704968,2021-04-16,30,10,0,117,50,NA
"1699",2047.33068773549,"bike","05",4.12768283817638,2021-05-08,16,13,0,128,89,NA
"1700",1024.53033524874,"bike","12",3.19168328737924,2020-12-16,50,218,0,-5,-43,NA
"1701",3331.34208,"taxi","08",6.71641548387097,2020-08-29,19,3,0,272,222,NA
"1702",1686.48032297387,"bike","05",3.55797536492377,2021-05-12,28,0,0,200,78,NA
"1703",1963.39968,"taxi","03",3.76130206896552,2021-03-30,27,0,0,161,56,NA
"1704",2866.2553125727,"bike","03",4.08298477574458,2021-03-11,12,0,0,217,67,NA
"1705",4719.30128077152,"bike","09",1.93018457291269,2020-09-12,24,0,0,233,161,NA
"1706",538.6119563541,"bike","03",4.01949221159776,2021-03-26,36,48,0,278,111,NA
"1707",1287.4752,"taxi","04",4.93285517241379,2021-04-15,22,211,0,144,72,NA
"1708",4480.73016676786,"bike","03",5.21621672499168,2021-03-26,36,48,0,278,111,NA
"1709",3448.65075573241,"bike","07",3.24426223493171,2020-07-26,24,0,0,333,250,NA
"1710",963.449278282503,"bike","04",1.98649335728351,2021-04-17,23,0,0,133,61,NA
"1711",514.080448788871,"bike","05",0.137675535294288,2021-05-31,17,5,0,211,94,NA
"1712",1322.25126097097,"bike","10",0.843810632400106,2020-10-22,4,0,0,200,178,NA
"1713",337.96224,"taxi","06",1.94231172413793,2020-06-16,NA,0,0,256,156,NA
"1714",1017.6720981008,"bike","08",2.69939548567853,2020-08-07,18,117,0,272,189,NA
"1715",2220.89472,"taxi","12",8.54190276923077,2020-12-01,26,0,0,167,28,NA
"1716",2961.19296,"taxi","03",4.737908736,2021-03-15,38,0,0,39,-43,NA
"1717",2188.70784,"taxi","11",3.01060225584594,2020-11-18,41,0,0,22,-10,NA
"1718",713.965991595401,"bike","05",1.61166138057653,2021-05-19,22,0,0,300,183,NA
"1719",5688.0335460023,"bike","10",3.73966702564254,2020-10-05,12,0,0,211,117,NA
"1720",1673.71776,"taxi","08",2.3876144935806,2020-08-21,27,0,0,283,200,NA
"1721",2574.9504,"taxi","04",5.0588416502947,2021-04-30,55,8,0,217,78,NA
"1722",4088.14608768766,"bike","01",4.0396700471222,2021-01-10,19,0,0,50,-16,NA
"1723",3194.1858763892,"bike","11",3.38009087448592,2020-11-28,22,0,0,133,67,NA
"1724",1825.72087007723,"bike","01",0.711504625906949,2021-01-02,30,13,0,106,22,NA
"1725",1287.4752,"taxi","11",9.90365538461539,2020-11-29,10,0,0,122,50,NA
"1726",1731.70371563526,"bike","10",3.11457502812096,2020-10-02,17,10,0,183,117,NA
"1727",1738.26047747644,"bike","05",3.42177259345755,2021-05-15,14,0,0,261,128,NA
"1728",5423.0049860322,"bike","06",4.44508605412476,2020-06-21,11,0,0,311,211,NA
"1729",629.06550715122,"bike","05",1.14583881084011,2021-05-24,26,0,0,200,150,NA
"1730",3595.44598178646,"bike","11",2.52844302516629,2020-11-20,27,0,0,172,72,NA
"1731",1915.52299408382,"bike","11",2.62760355841401,2020-11-10,23,0,0,233,156,NA
"1732",3009.47328,"taxi","06",8.54964,2020-06-10,NA,0,0,294,211,NA
"1733",3138.2208,"taxi","12",2.90845301204819,2020-12-07,27,0,0,44,0,NA
"1734",1287.4752,"taxi","01",4.51745684210526,2021-01-12,20,0,0,67,6,NA
"1735",3669.30432,"taxi","07",4.04553949283352,2020-07-25,17,0,0,311,222,NA
"1736",1174.82112,"taxi","11",6.75184551724138,2020-11-15,33,18,0,178,50,NA
"1737",2896.8192,"taxi","03",1.32456296296296,2021-03-26,36,48,0,278,111,NA
"1738",4966.82275883965,"bike","11",4.23429050199458,2020-11-06,21,0,0,211,133,NA
"1739",1141.66662650679,"bike","11",3.71878379969638,2020-11-09,6,0,0,239,122,NA
"1740",1570.4710125476,"bike","10",1.58793833422406,2020-10-03,20,0,0,189,111,NA
"1741",1834.65216,"taxi","05",3.95399172413793,2021-05-24,26,0,0,200,150,NA
"1742",1287.4752,"taxi","10",6.7761852631579,2020-10-28,12,28,0,139,111,NA
"1743",1915.32416468489,"bike","09",3.62750788766077,2020-09-12,24,0,0,233,161,NA
"1744",5769.4832401567,"bike","11",5.16053957080205,2020-11-24,26,0,0,89,50,NA
"1745",1710.29609957609,"bike","02",3.2953682072757,2021-02-24,29,0,50,122,39,NA
"1746",1770.2784,"taxi","04",3.83177142857143,2021-04-16,30,10,0,117,50,NA
"1747",3363.52896,"taxi","03",4.58246452316076,2021-03-16,21,0,0,28,-16,NA
"1748",2211.74166289341,"bike","08",0.893994204888202,2020-08-25,25,91,0,317,217,NA
"1749",3218.688,"taxi","11",3.56049557522124,2020-11-05,18,0,0,194,111,NA
"1750",708.11136,"taxi","03",7.15264,2021-03-01,40,41,0,94,-5,NA
"1751",482.8032,"taxi","04",4.12652307692308,2021-04-23,33,0,0,178,39,NA
"1752",1834.65216,"taxi","11",4.36821942857143,2020-11-19,23,0,0,89,-10,NA
"1753",1078.26048,"taxi","05",3.33826773993808,2021-05-08,16,13,0,128,89,NA
"1754",5343.02208,"taxi","10",4.1290742503864,2020-10-22,4,0,0,200,178,NA
"1755",1490.74012123867,"bike","06",2.44383626432569,2020-06-13,NA,0,0,239,150,NA
"1756",3622.00318309414,"bike","03",2.74394180537435,2021-03-01,40,41,0,94,-5,NA
"1757",1340.38551334981,"bike","11",1.66922230803215,2020-11-05,18,0,0,194,111,NA
"1758",9495.1296,"taxi","01",8.10164641638225,2021-01-19,26,0,0,61,17,NA
"1759",1324.5626690347,"bike","12",2.33608936337689,2020-12-22,31,0,80,78,33,NA
"1760",3223.68722635086,"bike","10",2.66420431929823,2020-10-07,37,5,0,233,156,NA
"1761",2850.37279816515,"bike","05",3.63104815052885,2021-05-28,43,310,0,206,94,NA
"1762",2558.85696,"taxi","07",5.5992493654267,2020-07-17,9,8,0,289,206,NA
"1763",2735.8848,"taxi","01",3.91960573065903,2021-01-06,37,0,0,50,11,NA
"1764",1351.84896,"taxi","02",3.41376,2021-02-09,22,0,230,6,-27,NA
